STATION,DATE,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyPresentWeatherType,HourlyPressureChange,HourlyPressureTendency,HourlyRelativeHumidity,HourlySeaLevelPressure,HourlySkyConditions,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindGustSpeed,HourlyWindSpeed,REM,REPORT_TYPE,SOURCE
72509014739,2019-08-17T16:00:00,,65,71,,,0.06,8,81,30.00,2,29.99,9.94,67,70,,10,SYN06472509 32166 60709 10217 20183 30155 40160 58019 92054 555 91721=,FM-12,4
72509014739,2019-08-17T16:54:00,29.98,65,72,0.00,,,,79,29.98,FEW:02 24 FEW:02 70 FEW:02 220,29.95,10.00,68,90,,11,MET10708/17/19 16:54:02 METAR KBOS 172154Z 09010KT 10SM FEW024 FEW070 FEW220 22/18 A2998 RMK AO2 SLP153 T02220183,FM-15,7
72509014739,2019-08-17T17:54:00,29.99,65,72,0.00,,,,79,29.99,FEW:02 27 BKN:07 49 BKN:07 230,29.96,10.00,68,90,,11,MET10708/17/19 17:54:02 METAR KBOS 172254Z 09010KT 10SM FEW027 BKN049 BKN230 22/18 A2999 RMK AO2 SLP155 T02220183,FM-15,7
72509014739,2019-08-17T18:54:00,29.99,65,70,0.00,,0.01,5,84,29.99,FEW:02 25 BKN:07 55 BKN:07 230,29.96,10.00,67,110,,13,MET12508/17/19 18:54:01 METAR KBOS 172354Z 11011KT 10SM FEW025 BKN055 BKN230 21/18 A2999 RMK AO2 SLP156 T02110183 10244 20211 55004,FM-15,7
72509014739,2019-08-17T19:00:00,,65,70,,,0.01,5,84,29.99,26,29.97,9.94,67,110,,13,SYN08072509 32566 61111 10211 20183 30148 40156 55004 92354 333 10244 20194 555 91800=,FM-12,4
72509014739,2019-08-17T19:54:00,30.01,64,68,0.00,,,,87,30.01,FEW:02 3 SCT:04 100 BKN:07 230,29.98,10.00,66,120,,9,MET10708/17/19 19:54:01 METAR KBOS 180054Z 12008KT 10SM FEW003 SCT100 BKN230 20/18 A3001 RMK AO2 SLP161 T02000178,FM-15,7
72509014739,2019-08-17T20:54:00,30.01,64,68,0.00,,,,87,30.01,FEW:02 4 SCT:04 50 BKN:07 140,29.98,10.00,66,120,,6,MET10708/17/19 20:54:01 METAR KBOS 180154Z 12005KT 10SM FEW004 SCT050 BKN140 20/18 A3001 RMK AO2 SLP162 T02000178,FM-15,7
72509014739,2019-08-17T21:17:00,30.01,64,69,,,,,84,,SCT:04 22 BKN:07 28 OVC:08 230,29.98,10.00,66,VRB,,3,MET11208/17/19 21:17:01 SPECI KBOS 180217Z VRB03KT 10SM SCT022 BKN028 OVC230 21/18 A3001 RMK AO2 LTG DSNT NW T02060178,FM-16,7
72509014739,2019-08-17T21:54:00,30.01,65,71,0.00,,-0.01,0,81,30.01,SCT:04 15 OVC:08 25,29.98,10.00,67,110,,6,MET11708/17/19 21:54:01 METAR KBOS 180254Z 11005KT 10SM SCT015 OVC025 22/18 A3001 RMK AO2 LTG DSNT W SLP161 T02170183 50005,FM-15,7
72509014739,2019-08-17T22:00:00,,65,71,,,0.01,9,81,30.01,15,29.99,9.94,67,110,,6,SYN06472509 32466 81105 10217 20183 30155 40161 50005 90254 555 91803=,FM-12,4
72509014739,2019-08-17T22:52:00,30.01,66,73,,,,,78,,BKN:07 12 OVC:08 18,29.98,10.00,69,330,18,7,MET10708/17/19 22:52:03 SPECI KBOS 180352Z 33006G16KT 10SM BKN012 OVC018 23/19 A3001 RMK AO2 LTG DSNT N FIBI (WL),FM-16,6
72509014739,2019-08-17T22:54:00,30.01,66,74,0.00,,,,76,30.01,BKN:07 12 OVC:08 18,29.98,10.00,69,VRB,18,5,MET11408/17/19 22:54:01 METAR KBOS 180354Z VRB04G16KT 10SM BKN012 OVC018 23/19 A3001 RMK AO2 LTG DSNT N SLP162 T02330189,FM-15,7
72509014739,2019-08-17T23:24:00,30.00,65,74,,,,,74,,SCT:04 13 OVC:08 17,29.97,10.00,68,350,,6,MET10508/17/19 23:24:01 SPECI KBOS 180424Z 35005KT 10SM SCT013 OVC017 23/18 A3000 RMK AO2 LTG DSNT NE T02330183,FM-16,7
72509014739,2019-08-17T23:54:00,30.01,66,71,T,-RA:02 |RA |RA,,,84,30.00,OVC:08 16,29.98,10.00,68,40,,5,MET11908/17/19 23:54:01 METAR KBOS 180454Z 04004KT 10SM -RA OVC016 22/19 A3001 RMK AO2 RAB41 SLP160 P0000 T02170189 402440194,FM-15,7
72509014739,2019-08-17T23:59:00,,,,,,,,,,,,,,,,,SOD73624 HR PRECIPITATION (IN):    T  24 HR SNOWFALL (IN):0.0  WEATHER(CODE):18  24 HR MAX TEMP (F): 7624 HR MIN TEMP (F): 67AVERAGE STATION PRESSURE(D):30.019 MINIMUM SEA LEVEL PRESSURE:29.98 TIME OF OCCURRENCE:1742 PEAK WIND SPEED (MPH): 20 PEAK WIND DIR (DEG):100 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 16FASTEST 2MIN DIR (DEG):100 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 8.9 24 HR AVG TEMP (F): 72DEPART FROM NORMAL:  0  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  7 LATEST DAY MAX TEMP (0700-1900 LST): 76 LATEST NIGHT MIN TEMP(1900-0800 LST):67 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00T,SOD  ,6
72509014739,2019-08-18T00:43:00,30.00,65,69,0.04,+RA:02 BR:1 |RA |RA,,,87,,BKN:07 14 OVC:08 32,29.97,2.00,66,160,,5,MET11608/18/19 00:43:01 SPECI KBOS 180543Z 16004KT 2SM +RA BR BKN014 OVC032 21/18 A3000 RMK AO2 TWR VIS 10 P0004 T02060183,FM-16,7
72509014739,2019-08-18T00:52:00,30.00,66,70,,RA:02 BR:1 |RA |RA,,,88,,BKN:07 14 BKN:07 29 OVC:08 60,29.97,3.00,67,120,,3,MET12908/18/19 00:52:02 SPECI KBOS 180552Z 12003KT 3SM R04R/5500VP6000FT RA BR BKN014 BKN029 OVC060 21/19 A3000 RMK AO2 P0013 FIBI (WL),FM-16,6
72509014739,2019-08-18T00:54:00,30.00,66,69,0.13,RA:02 BR:1 |RA |RA,0.01,8,90,30.00,SCT:04 14 BKN:07 29 OVC:08 60,29.97,3.00,67,140,,3,MET17008/18/19 00:54:01 METAR KBOS 180554Z 14003KT 3SM R04R/5500VP6000FT RA BR SCT014 BKN029 OVC060 21/19 A3000 RMK AO2 CIG 024 E SLP158 P0013 60013 T02060189 10233 20194 58003,FM-15,7
72509014739,2019-08-18T01:00:00,,66,69,,||RA,0.01,8,90,30.00,15,29.98,2.98,67,140,,3,SYN09872509 11448 81403 10206 20189 30151 40158 58003 60031 763// 90554 333 10233 20194 96010 555 91806=,FM-12,4
72509014739,2019-08-18T01:35:00,29.99,66,71,0.01,,,,84,,BKN:07 10 BKN:07 24 OVC:08 35,29.96,10.00,68,0,,0,MET11208/18/19 01:35:01 SPECI KBOS 180635Z 00000KT 10SM BKN010 BKN024 OVC035 22/19 A2999 RMK AO2 RAE16 P0001 T02170189,FM-16,7
72509014739,2019-08-18T01:54:00,29.99,66,70,0.01,,,,87,29.98,BKN:07 10 BKN:07 24 OVC:08 35,29.96,10.00,67,0,,0,MET11908/18/19 01:54:01 METAR KBOS 180654Z 00000KT 10SM BKN010 BKN024 OVC035 21/19 A2999 RMK AO2 RAE16 SLP154 P0001 T02110189,FM-15,7
72509014739,2019-08-18T02:01:00,29.99,67,71,,,,,87,,OVC:08 8,29.96,10.00,68,0,,0,MET08608/18/19 02:01:01 SPECI KBOS 180701Z 00000KT 10SM OVC008 22/19 A2999 RMK AO2 T02170194,FM-16,7
72509014739,2019-08-18T02:54:00,29.98,67,71,0.00,,,,87,29.98,OVC:08 7,29.95,10.00,68,110,,3,MET09308/18/19 02:54:01 METAR KBOS 180754Z 11003KT 10SM OVC007 22/19 A2998 RMK AO2 SLP151 T02170194,FM-15,7
72509014739,2019-08-18T03:21:00,29.98,66,70,,BR:1 ||,,,87,,OVC:08 4,29.95,5.00,67,0,,0,MET08808/18/19 03:21:01 SPECI KBOS 180821Z 00000KT 5SM BR OVC004 21/19 A2998 RMK AO2 T02110189,FM-16,7
72509014739,2019-08-18T03:46:00,29.98,67,70,,BR:1 ||,,,90,,OVC:08 4,29.95,2.50,68,100,,3,MET09208/18/19 03:46:01 SPECI KBOS 180846Z 10003KT 2 1/2SM BR OVC004 21/19 A2998 RMK A02 T02110194,FM-16,7
72509014739,2019-08-18T03:54:00,29.98,67,70,0.00,BR:1 ||,0.01,5,90,29.98,OVC:08 3,29.95,2.50,68,80,,3,MET11108/18/19 03:54:01 METAR KBOS 180854Z 08003KT 2 1/2SM BR OVC003 21/19 A2998 RMK AO2 SLP153 60001 T02110194 55005,FM-15,7
72509014739,2019-08-18T04:00:00,,67,70,,,0.01,5,90,29.98,2,29.96,2.49,68,80,,3,SYN07672509 11140 80803 10211 20194 30145 40153 55005 69937 710// 90854 555 91809=,FM-12,4
72509014739,2019-08-18T04:08:00,29.99,67,70,,BR:1 ||,,,90,,SCT:04 3 BKN:07 8 OVC:08 13,29.96,1.50,68,0,,0,MET13408/18/19 04:08:01 SPECI KBOS 180908Z 00000KT 1 1/2SM R04R/2400VP6000FT BR SCT003 BKN008 OVC013 21/19 A2999 RMK AO2 CIG 002 E T02110194,FM-16,7
72509014739,2019-08-18T04:19:00,29.98,66,69,,BR:1 ||,,,90,,BKN:07 3 BKN:07 8 OVC:08 12,29.95,1.50,67,80,,5,MET13308/18/19 04:19:01 SPECI KBOS 180919Z 08004KT 1 1/2SM R04R/2600V4000FT BR BKN003 BKN008 OVC012 21/19 A2998 RMK AO2 VIS 1/2 E T02060189,FM-16,7
72509014739,2019-08-18T04:52:00,29.99,66,70,,BR:1 ||,,,88,,BKN:07 3 OVC:08 7,29.96,0.75,67,40,,5,MET11008/18/19 04:52:02 SPECI KBOS 180952Z 04004KT 3/4SM R04R/P6000FT BR BKN003 OVC007 21/19 A2999 RMK AO2 FIBI (WL),FM-16,6
72509014739,2019-08-18T04:54:00,29.99,67,70,0.00,BR:1 ||,,,90,29.99,BKN:07 3 OVC:08 7,29.96,0.75,68,30,,5,MET11708/18/19 04:54:01 METAR KBOS 180954Z 03004KT 3/4SM R04R/P6000FT BR BKN003 OVC007 21/19 A2999 RMK AO2 SLP155 T02110194,FM-15,7
72509014739,2019-08-18T05:20:00,29.99,67,70,,BR:1 ||,,,90,,BKN:07 5 OVC:08 11,29.96,1.00,68,60,,3,MET12108/18/19 05:20:01 SPECI KBOS 181020Z 06003KT 1SM R04R/P6000FT BR BKN005 OVC011 21/19 A2999 RMK AO2 VIS E-SE 1/2 T02110194,FM-16,7
72509014739,2019-08-18T05:52:00,29.99,66,70,,BR:1 ||,,,88,,BKN:07 5 OVC:08 11,29.96,2.00,67,40,,5,MET10808/18/19 05:52:02 SPECI KBOS 181052Z 04004KT 2SM BR BKN005 OVC011 21/19 A2999 RMK AO2 VIS E-SE 1/2 FIBI (WL),FM-16,6
72509014739,2019-08-18T05:54:00,30.00,67,70,0.00,BR:1 ||,,,90,29.99,BKN:07 5 OVC:08 11,29.97,2.00,68,50,,5,MET11508/18/19 05:54:01 METAR KBOS 181054Z 05004KT 2SM BR BKN005 OVC011 21/19 A3000 RMK AO2 SLP157 VIS E-SE 1/2 T02110194,FM-15,7
72509014739,2019-08-18T06:51:00,30.02,66,70,,BR:1 ||,,,88,,OVC:08 10,29.99,2.00,67,120,,7,MET10508/18/19 06:51:01 SPECI KBOS 181151Z 12006KT 2SM R04R/1000V1600FT BR OVC010 21/19 A3002 RMK AO2 CIG 006 E,FM-16,7
72509014739,2019-08-18T06:52:00,30.02,66,70,,BR:1 ||,,,88,,OVC:08 10,29.99,0.75,67,120,,7,MET12708/18/19 06:52:02 SPECI KBOS 181152Z 12006KT 3/4SM R04R/1000V1600FT BR OVC010 21/19 A3002 RMK AO2 VIS 1/4 E VIS 1 E-S FIBI (FA),FM-16,6
72509014739,2019-08-18T06:54:00,30.02,67,70,0.00,BR:1 ||,-0.03,3,90,30.01,OVC:08 8,29.99,1.00,68,120,,6,MET15408/18/19 06:54:01 METAR KBOS 181154Z 12005KT 1SM R04R/1000V1600FT BR OVC008 21/19 A3002 RMK AO2 SLP164 VIS E-S 1/2 60001 70014 T02110194 10217 20206 53011,FM-15,7
72509014739,2019-08-18T06:59:00,30.02,67,70,,BR:1 ||,,,90,,OVC:08 8,29.99,0.75,68,130,,5,MET10708/18/19 06:59:01 SPECI KBOS 181159Z 13004KT 3/4SM R04R/1200V2400FT BR OVC008 21/19 A3002 RMK AO2 T02110194,FM-16,7
72509014739,2019-08-18T07:00:00,,67,70,,,-0.03,3,90,30.01,8,30.00,0.99,68,120,,6,SYN09872509 11316 81205 10211 20194 30158 40164 53011 69931 710// 91154 333 10244 20194 70036 555 91812=,FM-12,4
72509014739,2019-08-18T07:34:00,30.03,68,72,,BR:1 ||,,,87,,FEW:02 5 OVC:08 10,30.00,6.00,69,0,,0,MET11808/18/19 07:34:01 SPECI KBOS 181234Z 00000KT 6SM BR FEW005 OVC010 22/20 A3003 RMK AO2 CIG 004 E VIS E-SE 3/4 T02220200,FM-16,7
72509014739,2019-08-18T07:54:00,30.03,68,72,0.00,BR:1 ||,,,87,30.03,OVC:08 10,30.00,6.00,69,160,,3,MET12408/18/19 07:54:01 METAR KBOS 181254Z 16003KT 6SM R04R/3500VP6000FT BR OVC010 22/20 A3003 RMK AO2 SLP169 VIS SE 3/4 T02220200,FM-15,7
72509014739,2019-08-18T08:37:00,30.02,69,76,,,,,79,,SCT:04 12 BKN:07 250,29.99,7.00,71,70,,7,MET09208/18/19 08:37:01 SPECI KBOS 181337Z 07006KT 7SM SCT012 BKN250 24/21 A3002 RMK AO2 T02440206,FM-16,7
72509014739,2019-08-18T08:54:00,30.02,69,75,0.00,,,,82,30.02,FEW:02 12 SCT:04 220 BKN:07 250,29.99,7.00,71,70,,6,MET10608/18/19 08:54:01 METAR KBOS 181354Z 07005KT 7SM FEW012 SCT220 BKN250 24/21 A3002 RMK AO2 SLP165 T02390206,FM-15,7
72509014739,2019-08-18T09:54:00,30.02,70,78,0.00,,0.00,0,76,30.01,FEW:02 22 SCT:04 220 BKN:07 250,29.99,10.00,73,110,,9,MET11308/18/19 09:54:01 METAR KBOS 181454Z 11008KT 10SM FEW022 SCT220 BKN250 26/21 A3002 RMK AO2 SLP164 T02560211 50001,FM-15,7
72509014739,2019-08-18T10:00:00,,70,78,,,0.00,9,76,30.01,26,30.00,9.94,73,110,,9,SYN06472509 32566 61108 10256 20211 30158 40164 50001 91454 555 91815=,FM-12,4
72509014739,2019-08-18T10:54:00,30.01,69,79,0.00,,,,72,30.01,FEW:02 25 SCT:04 220 BKN:07 250,29.98,10.00,72,90,,7,MET10708/18/19 10:54:01 METAR KBOS 181554Z 09006KT 10SM FEW025 SCT220 BKN250 26/21 A3001 RMK AO2 SLP162 T02610206,FM-15,7
72509014739,2019-08-18T11:54:00,30.00,69,80,0.00,,,,69,29.99,FEW:02 25 FEW:02 35 SCT:04 220,29.97,10.00,73,80,,8,MET10708/18/19 11:54:01 METAR KBOS 181654Z 08007KT 10SM FEW025 FEW035 SCT220 27/21 A3000 RMK AO2 SLP157 T02670206,FM-15,7
72509014739,2019-08-18T12:54:00,30.00,69,79,0.00,,0.02,5,72,29.99,FEW:02 25 FEW:02 35 SCT:04 220,29.97,10.00,72,110,,11,MET12508/18/19 12:54:01 METAR KBOS 181754Z 11010KT 10SM FEW025 FEW035 SCT220 26/21 A3000 RMK AO2 SLP157 T02610206 10272 20211 55007,FM-15,7
72509014739,2019-08-18T13:00:00,,69,79,,,0.02,5,72,29.99,26,29.98,9.94,72,110,,11,SYN08072509 32566 61110 10261 20206 30151 40157 55007 91754 333 10272 20211 555 91818=,FM-12,4
72509014739,2019-08-18T13:54:00,30.00,68,79,0.00,,,,69,29.99,SCT:04 50 SCT:04 220 SCT:04 250,29.97,10.00,72,110,,16,MET10708/18/19 13:54:01 METAR KBOS 181854Z 11014KT 10SM SCT050 SCT220 SCT250 26/20 A3000 RMK AO2 SLP157 T02610200,FM-15,7
72509014739,2019-08-18T14:54:00,29.99,68,79,0.00,,,,69,29.99,FEW:02 46 SCT:04 100 BKN:07 110,29.96,10.00,72,110,,16,MET10708/18/19 14:54:01 METAR KBOS 181954Z 11014KT 10SM FEW046 SCT100 BKN110 26/20 A2999 RMK AO2 SLP156 T02610200,FM-15,7
72509014739,2019-08-18T15:54:00,29.98,69,76,0.02,,0.01,8,79,29.98,SCT:04 50 BKN:07 60 BKN:07 75,29.95,10.00,71,100,,14,MET14508/18/19 15:54:01 METAR KBOS 182054Z 10012KT 10SM SCT050 BKN060 BKN075 24/21 A2998 RMK AO2 RAB26E44 SLP152 SH DSNT NW P0002 60002 T02440206 58005,FM-15,7
72509014739,2019-08-18T16:00:00,,69,76,,,0.01,8,79,29.98,57,29.96,9.94,71,100,,14,SYN07072509 12766 61012 10244 20206 30145 40152 58005 69957 92054 555 91821=,FM-12,4
72509014739,2019-08-18T16:54:00,29.97,68,77,T,,,,74,29.97,FEW:02 50 SCT:04 60 BKN:07 80,29.94,10.00,71,110,,17,MET12208/18/19 16:54:01 METAR KBOS 182154Z 11015KT 10SM FEW050 SCT060 BKN080 25/20 A2997 RMK AO2 RAB20E31 SLP148 P0000 T02500200,FM-15,7
72509014739,2019-08-18T17:54:00,29.97,68,74,0.00,,,,82,29.97,FEW:02 70 BKN:07 150,29.94,10.00,70,100,,13,MET11308/18/19 17:54:01 METAR KBOS 182254Z 10011KT 10SM FEW070TCU BKN150 BKN 23/20 A2997 RMK AO2 SLP148 TCU E T02330200,FM-15,7
72509014739,2019-08-18T18:54:00,29.96,67,72,0.00,,0.02,6,84,29.96,SCT:04 55 SCT:04 160,29.93,10.00,69,80,,7,MET16408/18/19 18:54:01 METAR KBOS 182354Z 08006KT 10SM SCT055TCU SCT160 SCT 22/19 A2996 RMK AO2 LTG DSNT SW SLP146 TCU SW-W TCU DSNT NW 60002 T02220194 10261 20222 56006,FM-15,7
72509014739,2019-08-18T19:00:00,,67,72,,,0.02,6,84,29.96,57,29.94,9.94,69,80,,7,SYN08672509 12766 60806 10222 20194 30138 40146 56006 69951 92354 333 10272 20206 555 91900=,FM-12,4
72509014739,2019-08-18T19:54:00,29.97,67,72,0.00,,,,84,29.97,FEW:02 45 SCT:04 220,29.94,10.00,69,0,,0,MET10008/18/19 19:54:01 METAR KBOS 190054Z 00000KT 10SM FEW045 SCT220 22/19 A2997 RMK AO2 SLP149 T02220194,FM-15,7
72509014739,2019-08-18T20:54:00,29.97,69,75,0.00,,,,82,29.97,FEW:02 40 SCT:04 250,29.94,10.00,71,VRB,,5,MET10008/18/19 20:54:01 METAR KBOS 190154Z VRB04KT 10SM FEW040 SCT250 24/21 A2997 RMK AO2 SLP149 T02390206,FM-15,7
72509014739,2019-08-18T21:54:00,29.97,71,77,0.00,,-0.01,0,82,29.97,FEW:02 35 SCT:04 220 BKN:07 250,29.94,10.00,73,210,,8,MET13108/18/19 21:54:01 METAR KBOS 190254Z 21007KT 10SM FEW035 SCT220 BKN250 25/22 A2997 RMK AO2 LTG DSNT N AND NW SLP149 T02500217 50003,FM-15,7
72509014739,2019-08-18T22:00:00,,71,77,,,0.01,9,82,29.97,41,29.95,9.94,73,210,,8,SYN06472509 32666 62107 10250 20217 30141 40149 50003 90254 555 91903=,FM-12,4
72509014739,2019-08-18T22:54:00,29.95,71,77,0.00,,,,82,29.95,SCT:04 60 BKN:07 250,29.92,10.00,73,170,,7,MET10008/18/19 22:54:01 METAR KBOS 190354Z 17006KT 10SM SCT060 BKN250 25/22 A2995 RMK AO2 SLP141 T02500217,FM-15,7
72509014739,2019-08-18T23:54:00,29.92,70,75,0.00,,,,84,29.92,FEW:02 80 SCT:04 250,29.89,10.00,72,160,,5,MET12808/18/19 23:54:01 METAR KBOS 190454Z 16004KT 10SM FEW080 SCT250 24/21 A2992 RMK AO2 SLP131 FRQ LTGIC DSNT NE T02390211 402720206,FM-15,7
72509014739,2019-08-18T23:59:00,,,,,,,,,,,,,,,,,SOD73624 HR PRECIPITATION (IN): 0.16  24 HR SNOWFALL (IN):0.0  WEATHER(CODE):18  24 HR MAX TEMP (F): 8124 HR MIN TEMP (F): 69AVERAGE STATION PRESSURE:29.955 MINIMUM SEA LEVEL PRESSURE:29.92 TIME OF OCCURRENCE:2359 PEAK WIND SPEED (MPH): 21 PEAK WIND DIR (DEG):110 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 18FASTEST 2MIN DIR (DEG):110 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 7.4 24 HR AVG TEMP (F): 75DEPART FROM NORMAL:  3  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS: 10 LATEST DAY MAX TEMP (0700-1900 LST):81  LATEST NIGHT MIN TEMP(1900-0800 LST):67 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.13 0.01 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.02 T    0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,6
72509014739,2019-08-19T00:52:00,29.92,72,75,,,,,89,,SCT:04 8 BKN:07 17 BKN:07 250,29.89,10.00,73,190,,8,MET09508/19/19 00:52:02 SPECI KBOS 190552Z 19007KT 10SM SCT008 BKN017 BKN250 24/22 A2992 RMK AO2 (WL),FM-16,7
72509014739,2019-08-19T00:54:00,29.93,71,75,0.00,,0.05,5,88,29.92,SCT:04 8 BKN:07 17 BKN:07 250,29.90,10.00,72,200,,7,MET13008/19/19 00:54:02 METAR KBOS 190554Z 20006KT 10SM SCT008 BKN017 BKN250 24/22 A2993 RMK AO2 SLP133 T02390217 10256 20211 55016 (WL),FM-15,7
72509014739,2019-08-19T01:00:00,,71,75,,,0.05,5,88,29.92,8,29.91,9.94,72,200,,7,SYN08072509 32366 62006 10239 20217 30128 40133 55016 90554 333 10256 20206 555 91906=,FM-12,4
72509014739,2019-08-19T01:04:00,29.93,72,76,,,,,88,,OVC:08 8,29.90,10.00,73,200,,8,MET09108/19/19 01:04:02 SPECI KBOS 190604Z 20007KT 10SM OVC008 24/22 A2993 RMK AO2 T02440222 (WL),FM-16,7
72509014739,2019-08-19T01:52:00,29.94,72,77,,,,,83,,OVC:08 10,29.91,10.00,74,200,,8,MET08608/19/19 01:52:02 SPECI KBOS 190652Z 20007KT 10SM OVC010 25/22 A2994 RMK AO2 FIBI (WL),FM-16,6
72509014739,2019-08-19T01:54:00,29.94,72,77,0.00,,,,85,29.94,OVC:08 10,29.91,10.00,74,200,,8,MET09808/19/19 01:54:02 METAR KBOS 190654Z 20007KT 10SM OVC010 25/22 A2994 RMK AO2 SLP139 T02500222 (WL),FM-15,7
72509014739,2019-08-19T02:54:00,29.95,72,77,0.00,,,,85,29.95,OVC:08 11,29.92,10.00,74,220,,7,MET09808/19/19 02:54:02 METAR KBOS 190754Z 22006KT 10SM OVC011 25/22 A2995 RMK AO2 SLP142 T02500222 (WL),FM-15,7
72509014739,2019-08-19T03:27:00,29.95,72,77,,,,,85,,OVC:08 15,29.92,10.00,74,230,,8,MET09108/19/19 03:27:02 SPECI KBOS 190827Z 23007KT 10SM OVC015 25/22 A2995 RMK AO2 T02500222 (WL),FM-16,7
72509014739,2019-08-19T03:54:00,29.96,71,78,0.00,,-0.04,1,79,29.96,OVC:08 15,29.93,10.00,73,230,,7,MET10408/19/19 03:54:02 METAR KBOS 190854Z 23006KT 10SM OVC015 26/22 A2996 RMK AO2 SLP144 T02560217 51012 (WL),FM-15,7
72509014739,2019-08-19T04:00:00,,71,78,,,-0.04,1,79,29.96,15,29.94,9.94,73,230,,7,SYN06472509 32466 82306 10256 20217 30138 40144 51012 90854 555 91909=,FM-12,4
72509014739,2019-08-19T04:14:00,29.96,71,77,,,,,82,,SCT:04 15 BKN:07 80 BKN:07 150,29.93,10.00,73,230,,8,MET10508/19/19 04:14:02 SPECI KBOS 190914Z 23007KT 10SM SCT015 BKN080 BKN150 25/22 A2996 RMK AO2 T02500217 (WL),FM-16,7
72509014739,2019-08-19T04:54:00,29.97,70,76,0.00,,,,82,29.97,FEW:02 65 BKN:07 150 BKN:07 220,29.94,10.00,72,220,,5,MET11208/19/19 04:54:02 METAR KBOS 190954Z 22004KT 10SM FEW065 BKN150 BKN220 24/21 A2997 RMK AO2 SLP149 T02440211 (DH),FM-15,7
72509014739,2019-08-19T05:54:00,29.97,71,77,0.00,,,,82,29.97,FEW:02 140 FEW:02 250,29.94,10.00,73,220,,8,MET10508/19/19 05:54:02 METAR KBOS 191054Z 22007KT 10SM FEW140 FEW250 25/22 A2997 RMK AO2 SLP148 T02500217 (DH),FM-15,7
72509014739,2019-08-19T06:54:00,29.97,68,79,0.00,,-0.01,1,69,29.97,FEW:02 140 SCT:04 250,29.94,10.00,72,230,,10,MET12908/19/19 06:54:02 METAR KBOS 191154Z 23009KT 10SM FEW140 SCT250 26/20 A2997 RMK AO2 SLP148 70002 T02610200 10261 20239 51003 (DH),FM-15,7
72509014739,2019-08-19T07:00:00,,68,79,,,-0.01,1,69,29.97,,29.95,9.94,72,230,,10,SYN08672509 32966 42309 10261 20200 30141 40148 51003 91154 333 10272 20211 70005 555 91912=,FM-12,4
72509014739,2019-08-19T07:54:00,29.96,67,82,0.00,,,,60,29.96,FEW:02 160 SCT:04 250,29.93,10.00,72,210,,11,MET10508/19/19 07:54:02 METAR KBOS 191254Z 21010KT 10SM FEW160 SCT250 28/19 A2996 RMK AO2 SLP146 T02780194 (DH),FM-15,7
72509014739,2019-08-19T08:54:00,29.95,66,86,0.00,,,,51,29.95,FEW:02 90 FEW:02 160 FEW:02 250,29.92,10.00,73,220,,15,MET11208/19/19 08:54:02 METAR KBOS 191354Z 22013KT 10SM FEW090 FEW160 FEW250 30/19 A2995 RMK AO2 SLP143 T03000189 (DH),FM-15,7
72509014739,2019-08-19T09:54:00,29.95,69,89,0.00,,0.02,6,52,29.95,FEW:02 110 FEW:02 200 FEW:02 250,29.92,10.00,75,260,22,16,MET12108/19/19 09:54:02 METAR KBOS 191454Z 26014G19KT 10SM FEW110 FEW200 FEW250 32/21 A2995 RMK AO2 SLP142 T03170206 56006 (DH),FM-15,7
72509014739,2019-08-19T10:00:00,,69,89,,,0.02,6,52,29.95,,29.93,9.94,75,260,,16,SYN07472509 32966 22614 10317 20206 30135 40142 56006 91454 333 91019 555 91915=,FM-12,4
72509014739,2019-08-19T10:54:00,29.94,68,91,0.00,,,,47,29.94,FEW:02 50 FEW:02 170 SCT:04 250,29.91,10.00,75,240,21,15,MET11508/19/19 10:54:02 METAR KBOS 191554Z 24013G18KT 10SM FEW050 FEW170 SCT250 33/20 A2994 RMK AO2 SLP139 T03280200 (DH),FM-15,7
72509014739,2019-08-19T11:54:00,29.93,68,93,0.00,,,,44,29.93,FEW:02 50 FEW:02 150 FEW:02 250,29.90,10.00,76,250,20,11,MET11508/19/19 11:54:02 METAR KBOS 191654Z 25010G17KT 10SM FEW050 FEW150 FEW250 34/20 A2993 RMK AO2 SLP135 T03390200 (DH),FM-15,6
